337	NCDC_ISH_SeaLevelPressure	sea level pressure	NCDC ISH, sea level pressure	Not Applicable	315	Air	Field Observation	0	0	102	Instantaneous	Climate	99999	
338	NCDC_ISH_Ceiling	Ceiling height	NCDC ISH, ceiling height dimension.  A data value of 22000 means unlimited	Not Applicable	52	Air	Field Observation	0	0	102	Instantaneous	Climate	99999	
339	UAFWERC_SnowDepthDaily	Snow depth	Snow depth daily, meters	Not Applicable	52	Snow	Field Observation	-1	0	104	Instantaneous	Climate	7777	
340	NCDC_ISH_Precip	Precipitation	NCDC ISH, precipitation 	Not Applicable	54	Precipitation	Field Observation	0	0	102	Instantaneous	Climate	9999	
343	FWS_Discharge	Discharge	Daily discharge	Not Applicable	35	Surface Water	field observation	-1	1	104	Average	Hydrology	-9999	
344	Stottlemyer_Discharge	Discharge	hourly discharge	Not applicable	35	Surface Water	field observation	-1	1	103	Average	Hydrology	-9999	
345	Stottlemyer_AirTemp10mTower	Temperature	Air Temperature at 10m AGL Hourly	Not applicable	96	air	field observation	-1	1	103	continuous	Climate	-9999	
348	Stottlemyer_WindSpeed	Wind speed	Hourly wind speed	Not applicable	119	air	field observation	-1	1	103	continuous	Climate	-9999	
349	Stottlemyer_WindDirection	Wind direction	Hourly wind direction	Not applicable	2	air	field observation	-1	1	103	continuous	Climate	-9999	
352	Stottlemyer_Precip_mm	precipitation	Precipitation	Not applicable	188	precipitation	field observation	-1	1	103	continuous	Climate	-9999	
353	Stottlemyer_RH	relative humidity	relative humidity	not applicable	1	air	field observation	-1	1	103	continuous	Climate	-9999	
354	Stottlemyer_SoilTemp	Temperature	soil temperature at 5 and 10 cm	not applicable	96	air	field observation	-1	1	103	continuous	Climate	-9999	
355	Stottlemyer_NetRadiation	radiation, net	net radiation	not applicable	33	air	field observation	-1	1	103	continuous	Climate	-9999	
359	BLM_Discharge_Continuous	Discharge	Discharge, cubic feet per second, continuous (every 15 to 30 min)	Not Applicable	35	Surface Water	Field Observation	0	0	104	Continuous	Hydrology	-9999	
360	TFS_Discharge_Continuous	Discharge	Discharge, cubic feet per second, continuous (every 15 to 30 min)	Not Applicable	35	Surface Water	Field Observation	0	0	104	Continuous	Hydrology	-9999	
362	UAFWERC_SnowDepthMax_SnowSurvey	Snow depth	Maximum snow depth (cm) measured during snow course	Not applicable	47	Snow	Field Observation	0	0	104	Maximum	Hydrology	-9999	
363	UAFWERC_SnowDepthMin_SnowSurvey	Snow depth	Minimum snow depth (cm) measured during snow course	Not applicable	47	Snow	Field Observation	0	0	104	Minimum	Hydrology	-9999	
365	UAFWERC_SnowDepthStdev_SnowSurvey	Snow depth	Standard of snow depths measured during snow course	Not applicable	335	Snow	Derived Value	0	0	104	StandardDeviation	Hydrology	-9999	
366	NCDC_ISH_WindDirection_TypeCode	Wind direction	Wind Direction Type Code: The code that denotes the character of the WIND-OBSERVATION.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
367	NCDC_ISH_CeilingDetermination	Ceiling height	The code that denotes the method used to determine the ceiling.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
368	NCDC_ISH_CAVOKcode	Ceiling height	The code that represents whether the 'Ceiling And Visibility Okay' (CAVOK) condition has been reported	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
369	NCDC_ISH_PrecipConditionCode	Precipitation	The code that denotes whether a LIQUID-PRECIPITATION depth dimension was a trace value	Not Applicable	258	Precipitation	Field Observation	0	0	102	Categorical	Climate	9	
370	NCDC_ISH_SnowDepth	Snow depth	The depth of snow and ice on the ground	Not Applicable	47	Snow	Field Observation	0	0	102	Instantaneous	Climate	9999	
371	NCDC_ISH_SnowDepthConditionCode	Snow depth	The code that denotes specific conditions associated with the measurement of snow in a PRECIPITATION-OBSERVATION	Not Applicable	258	Snow	Field Observation	0	0	102	Categorical	Climate	9	
373	NCDC_ISH_SWE	Snow Water Equivalent	The depth of the liquid content of solid precipitation that has accumulated on the ground.	Not Applicable	54	Snow	Field Observation	0	0	102	Instantaneous	Climate	999999	
374	NCDC_ISH_SWE_ConditionCode	Snow Water Equivalent	The code that denotes specific conditions associated with the measurement of the SNOW-DEPTH.	Not Applicable	258	Snow	Field Observation	0	0	102	Instantaneous	Climate	9	
375	NCDC_ISH_TempAvg	Temperature	The average air temperature for an hour.  At this time, the missing marker is '999.9', not '99999' as indiciated in ISH documentation.	Not Applicable	96	Air	Field Observation	0	0	103	Average	Climate	999.9	
376	NCDC_ISH_TempStd	Temperature	The temperature standard deviation	Not Applicable	96	Air	Derived Value	0	0	103	StandardDeviation	Climate	9999	
378	NCDC_ISH_TempMin	Temperature	The minimum air temperature for the hour.	Not Applicable	96	Air	Field Observation	0	0	103	Minimum	Climate	99999	
379	NCDC_ISH_TempMinTime	Time, z-time HHMM format	The time at which the minimum temperature occurred, in z-time HHMM format	Not Applicable	181	Unknown	Field Observation	0	0	103	Minimum	Climate	9999	
381	NCDC_ISH_TempMax	Temperature	The maximum air temperature for an hour.	Not Applicable	96	Air	Field Observation	0	0	103	Maximum	Climate	99999	
382	NCDC_ISH_TempMaxTime	Time, z-time HHMM format	The time at which the maximum temperature occurred, in z-time HHMM format	Not Applicable	181	Unknown	Field Observation	0	0	103	Maximum	Climate	9999	
383	NCDC_ISH_RunwayVisualRange_DirectionAngle	Visibility	The angle as measured from magnetic north to the runway along which the visibility is observed.	Not Applicable	2	Air	Field Observation	0	0	102	Instantaneous	Climate	99	
385	NCDC_ISH_RunwayVisualRange_DesignatorCode	Visibility	The code that denotes the left, right or center runway as the one to which the visibility applies	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
386	NCDC_ISH_RunwayVisualRange_Dimension	Visibility	The dimension of the horizontal distance that can be seen along the runway	Not Applicable	52	Air	Field Observation	0	0	102	Instantaneous	Climate	9999	
387	NCDC_ISH_SkyCover_CoverageCode	Sky Cover	The code that denotes the fraction of the total celestial dome covered by a SKY-COVER-LAYER.	Not Applicable	258	Air	Field Observation	0	0	102	Instantaneous	Climate	99	
388	NCDC_ISH_SkyCover_BaseHeight	Sky Cover	The height relative to a VERTICAL-REFERENCE-DATUM of the lowest surface of a cloud.	Not Applicable	2	Air	Field Observation	0	0	102	Instantaneous	Climate	99999	
389	NCDC_ISH_SkyCover_CloudType	Sky Cover	The code that denotes the classification of the clouds that comprise a SKY-COVER-LAYER.	Not Applicable	258	Air	Field Observation	0	0	102	Instantaneous	Climate	99	
390	SNOTEL_AccumulatedPrecip	Precipitation	Accumulated precipitation on a water year basis (10/01 - 09/30) in inches.	Not Applicable	49	Precipitation	Field Observation	-1	0	104	Cumulative	Hydrology	-99.9	
391	SNOTEL_MaxTemp	Temperature	Maximum temperature for the previous day in degrees celcius.	Not Applicable	96	Air	Field Observation	-1	0	104	Maximum	Climate	-99.9	
392	SNOTEL_MinTemp	Temperature	Minimum temperature for the previous day in degrees celcius.	Not Applicable	96	Air	Field Observation	-1	0	104	Minimum	Climate	-99.9	
393	SNOTEL_AvgTemp	Temperature	Average temperature for the previous day in degrees celcius.	Not Applicable	96	Air	Field Observation	-1	0	104	Average	Climate	-99.9	
394	SNOTEL_prcp	Precipitation	Precipitation for the previous day in inches.	Not Applicable	49	Precipitation	Field Observation	-1	0	104	Instantaneous	Climate	-99.9	
395	SNOTEL_SWE	Snow Water Equivalent	Pillow which measures the snow water equivalent in inches	Not Applicable	49	Snow	Field Observation	-1	0	104	Instantaneous	Climate	-99.9	
396	SnowCourse_SnowDepth	Snow depth	Snow depth measured in inches	Not Applicable	49	Snow	Field Observation	0	0	104	Instantaneous	Hydrology	-99.9	
397	SnowCourse_SWE	Snow Water Equivalent	Snow water equivalent measured in inches	Not Applicable	49	Snow	Field Observation	0	0	104	Instantaneous	Hydrology	-99.9	
398	NCDC_GHCN_PRCP	Precipitation	Precipitation (tenths of mm)	Not Applicable	54	Precipitation	Field Observation	0	0	104	Cumulative	Climate	-9999	
401	NCDC_GHCN_SNOW	Snowfall	Snowfall (mm)	Not Applicable	54	Snow	Field Observation	0	0	104	Cumulative	Climate	-9999	
402	NCDC_GHCN_SNWD	Snow depth	Snow depth (mm)	Not Applicable	54	Snow	Field Observation	0	0	104	Cumulative	Climate	-9999	
403	NCDC_GHCN_TMAX	Temperature	Maximum temperature (tenths of degrees C)	Not Applicable	96	Air	Field Observation	0	0	104	Maximum	Climate	-9999	
404	NCDC_GHCN_TMIN	Temperature	Minimum temperature (tenths of degrees C)	Not Applicable	96	Air	Field Observation	0	0	104	Minimum	Climate	-9999	
406	NCDC_ISH_SkyCover_SummationCoverageCode1	Sky Cover	The code that denotes the portion of the total celestial dome covered by all layers of clouds and other obsuring phenomena at or below a given height.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
407	NCDC_ISH_SkyCover_SummationCoverageCode2	Sky Cover	The code that denotes the fraction of the total celestial dome covered by all layers of clouds and other obscuring phenomena at or below a given height, if reported by the station in octas.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
408	NCDC_ISH_SkyCover_SummationHeight	Sky Cover	The height above the ground (AGL) of the base of the cloud layer or obscuring phenomena.	Not Applicable	52	Air	Field Observation	0	0	102	Instantaneous	Climate	999999	
409	NCDC_ISH_SkyCover_SummationCharCode	Sky Cover	The code that represents a characteristic of a specific cloud or other obscuring phenomena layer.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	9	
411	NCDC_ISH_SkyCondition_TotalCoverageCode	Sky Cover	The code that denotes the fraction of the total celestial dome covered by clouds or other obscuring phenomena	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
412	NCDC_ISH_SkyCondition_TotalOpaqueCoverageCode	Sky Cover	The code that denotes the fraction of the total celestial dome covered by opaque clouds or other obscuring phenomena.  Only reported by selected U.S. stations during selected periods.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
413	NCDC_ISH_SkyCondition_TotalLowestCloudCoverCode	Sky Cover	The code that represents the fraction of the celestial dome covered by all low clouds present.  If no clouds are present	 the code denotes the fraction covered by all middle level clouds present.	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99
414	NCDC_ISH_SkyCondition_LowCloudGenusCode	Sky Cover	The code that denotes a type of low cloud	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
415	NCDC_ISH_SkyCondition_LowestCloudBaseHeight	Sky Cover	The height, above ground level (AGL), of the base of the lowest cloud.	Not Applicable	52	Air	Field Observation	0	0	102	Instantaneous	Climate	99999	
416	NCDC_ISH_SkyCondition_MidCloudGenusCode	Sky Cover	The code that denotes a type of middle level cloud	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
417	NCDC_ISH_SkyCondition_HighCloudGenusCode	Sky Cover	The code that denotes a type of high cloud	Not Applicable	258	Air	Field Observation	0	0	102	Categorical	Climate	99	
418	NCDC_ISH_SolarRadAvg	Radiation, incoming shortwave	The hourly average solar radiation	Not Applicable	33	Air	Field Observation	0	0	103	Average	Climate	99999	
419	NCDC_ISH_SolarRadMin	Radiation, incoming shortwave	The minimum 10 second solar radiation for the hour	Not Applicable	33	Air	Field Observation	0	0	103	Minimum	Climate	99999	
420	NCDC_ISH_SolarRadMax	Radiation, incoming shortwave	The maximum 10 second solar radiation for the hour.	Not Applicable	33	Air	Field Observation	0	0	103	Maximum	Climate	99999	
422	NCDC_ISH_SolarRadStdDev	Radiation, incoming shortwave	The hourly 10 second hourly solar radiation standard deviation	Not Applicable	33	Air	Field Observation	0	0	103	StandardDeviation	Climate	99999	
425	NCDC_ISH_ALT_STP	altimeter setting rate	The pressure value to which an aircraft altimeter is set so that it will indicate the altitude relative to mean sea level of an aircraft on the ground at the location for which the value was determined.	Not Applicable	315	Air	Field Observation	0	0	102	Instantaneous	Climate	99999	
426	NCDC_ISH_StationPressure	Barometric pressure	The atmospheric pressure at the observation point.	Not Applicable	315	Air 	Field Observation	0	0	102	Instantaneous	Climate	99999	
427	RAWS_SolarRad	Radiation, incoming shortwave	Solar radiation measures the amount of sunlight exposed to the fuels	Not Applicable	336	Air	Field Observation	-1	0	104	Average	Climate	-9999	
429	RAWS_WindSpeed	Wind Speed	Wind speed is the rate at which air passes a given point	Not Applicable	119	Air	Field Observation	-1	0	104	Average	Climate	-9999	
430	RAWS_WindDirection	Wind Direction	Wind direction refers to the direction from which the air is moving.	Not Applicable	2	Air	Field Observation	-1	0	104	Average	Climate	-9999	
431	RAWS_WindGust	Wind Speed	A sudden, brief increase in speed of the wind. 	Not Applicable	119	Air	Field Observation	-1	0	104	Instantaneous	Climate	-9999	
432	RAWS_AirTempAvg	Temperature	Air temperature refers to the air surrounding the weather station instrumentation.	Not Applicable	96	Air	Field Observation	-1	0	104	Average	Climate	-9999	
433	RAWS_AirTempMax	Temperature	Air temperature refers to the air surrounding the weather station instrumentation.	Not Applicable	96	Air	Field Observation	-1	0	104	Maximum	Climate	-9999	
434	RAWS_AirTempMin	Temperature	Air temperature refers to the air surrounding the weather station instrumentation.	Not Applicable	96	Air	Field Observation	-1	0	104	Minimum	Climate	-9999	
435	RAWS_RelativeHumidityAvg	Relative Humidity	Relative humidity is the percentage ratio of the actual amount of water vapor in the air to the amount of water vapor required for saturation at existing temperature.	Not Applicable	1	Air	Field Observation	-1	0	104	Average	Climate	-9999	
436	RAWS_RelativeHumidityMax	Relative Humidity	Relative humidity is the percentage ratio of the actual amount of water vapor in the air to the amount of water vapor required for saturation at existing temperature.	Not Applicable	1	Air	Field Observation	-1	0	104	Maximum	Climate	-9999	
437	RAWS_RelativeHumidityMin	Relative Humidity	Relative humidity is the percentage ratio of the actual amount of water vapor in the air to the amount of water vapor required for saturation at existing temperature.	Not Applicable	1	Air	Field Observation	-1	0	104	Minimum	Climate	-9999	
439	RAWS_BarometricPressure	Barometric pressure	Barometric pressure	Not Applicable	90	Air	Field Observation	-1	0	104	Average	Climate	-9999	
440	RAWS_SnowDepth	Snow depth	Snow Depth	Not Applicable	54	Snow	Field Observation	-1	0	104	Average	Climate	-9999	
441	RAWS_Precip	Precipitation	Precipitation is the amount of water falling upon the earth as rain or in frozen form such as snow, sleet, and hail.	Not Applicable	54	Precipitation	Field Observation	-1	0	104	Average	Climate	-9999	
442	USGS_BLM_AirTemp	Temperature	Temperature, air, degrees Celsius	Not Applicable	96	Air	Field Observation	-1	0	103	Average	Climate	-9999	
443	USGS_BLM_AirTempFlag	Temperature	Temperature flags	Not Applicable	258	Air	Unknown	-1	0	103	Categorical	Climate	-9999	
445	USGS_BLM_Discharge	Discharge	Discharge, cubic feet per second	Not Applicable	35	Surface Water	Derived Value	-1	15	102	Average	Hydrology	-9999	
446	USGS_BLM_DischargeFlag	Discharge	Discharge Flags	Not Applicable	258	Surface Water	Unknown	-1	0	102	Categorical	Hydrology	-9999	
447	USGS_BLM_DischargeRemarks	Discharge	Discharge Remarks	Not Applicable	258	Surface Water	Unknown	-1	0	103	Categorical	Hydrology	-9999	
451	USGS_BLM_PeakStreamflow	Discharge	Peak streamflow for a water year	Not Applicable	35	Surface Water	Unknown	0	0	103	Instantaneous	Hydrology	-9999	
454	USGS_BLM_PeakGageHeight	Gage height	Peak gage height for water year	Not Applicable	48	Surface Water	Field Observation	0	0	103	Instantaneous	Hydrology	-9999	
455	USGS_BLM_MaximumGageHeight	Gage height	Maximum gage height for water year	Not Applicable	48	Surface Water	Field Observation	0	0	103	Maximum	Hydrology	-9999	
456	USGS_BLM_GageHeight	Gage height	Gage height Shallow or Deep Probe (ft)	Not Applicable	48	Surface Water	Field Observation	-1	15	102	Average	Hydrology	-9999	
457	USGS_BLM_GageHeightFlag	Gage height	Gage height flags	Not Applicable	258	Surface Water	Unknown	-1	0	102	Categorical	Hydrology	-9999	
458	USGS_BLM_Precip	Precipitation	Precipitation, total, inches	Not Applicable	49	Precipitation	Field Observation	-1	15	102	Instantaneous	Hydrology	-9999	
459	USGS_BLM_PrecipFlag	Precipitation	Precipitation,Total inches Flag	Not Applicable	258	Precipitation	Field Observation	-1	15	102	Categorical	Hydrology	-9999	
461	TFS_Precipitation	Precipitation	Precipitation (mm) - Raw data collected hourly on the hour.	Not Applicable	54	Precipitation	Field Observation	-1	0	103	Incremental	Climate	-9999	
462	TFS_Pyranometer	Radiation, global	Average global radiation over the hour as measured with a LiCor pyranometer	Not Applicable	336	Air	Field Observation	-1	0	103	Average	Climate	-9999	
463	TFS_LakeQuantum	Radiation, PAR	 Average lake PAR raditation at approximately 1 meter depth over an hour as measured with a LiCor Quantum sensor	Not Applicable	143	Surface Water	Field Observation	-1	0	103	Average	Hydrology	-9999	
465	TFS_Quantum	Radiation, PAR	 Average PAR raditation over an hour as measured with a LiCor Quantum sensor	Not Applicable	143	Air	Field Observation	-1	0	103	Average	Climate	-9999	
466	TFS_AirTemperature	Temperature	Average air temperature	Not Applicable	96	Air	Field Observation	-1	0	103	Average	Climate	-9999	
467	TFS_RelativeHumidity	Relative Humidity	Average relative humidity	Not Applicable	1	Air	Field Observation	-1	0	103	Average	Climate	-9999	
468	TFS_BarometricPressure	Barometric Pressure	Barometer readings	Not Applicable	90	Air	Field Observation	-1	0	103	Average	Climate	-9999	
469	TFS_WindSpeed	Wind Speed	Average wind speed	Not Applicable	119	Air	Field Observation	-1	0	103	Average	Climate	-9999	
470	TFS_WindVectorMagnitude	Wind vector magnitude	Wind vector magnitude	Not Applicable	119	Air	Field Observation	-1	0	103	Average	Climate	-9999	
471	TFS_WindDirection	Wind Direction	Wind vector direction	Not Applicable	2	Air	Field Observation	-1	0	103	Average	Climate	-9999	
472	TFS_WindDirection_StandardDeviation	Wind Direction	Wind vector direction standard deviation	Not Applicable	2	Air	Field Observation	-1	0	103	Average	Climate	-9999	
473	TFS_VaporPressure	Vapor pressure	If Air Temp > 0 then (RH 5M/100) * 6.1121 * exp(17.368 * AIR TEMP 5M/(238.88 + AIR TEMP 5M)) If Air Temp < 0 then (RH 5M/100) * 6.1121 * exp(17.966 * AIR TEMP 5M/(238.88 + AIR TEMP 5M)) (Buck 1981).	Not Applicable	90	Air	Derived Value	-1	0	103	Average	Climate	-9999	
476	TFS_PYR_J_CM2_HR	Radiation, PAR	Total joules/cm2 over an hour (PYRANOMETER * .3600 jcm2 * 1000 watt/Kwatt)	Not Applicable	304	Air	Derived Value	-1	0	103	Average	Climate	-9999	
477	TFS_WindSector	Wind sector	Compass direction of WIND DIR in 45 degree sectors	Not Applicable	258	Air	Derived Value	-1	0	103	Average	Climate	-9999	
478	TFS_NetRad	Radiation, Net	Net global radition	Not Applicable	336	Air	Field Observation	-1	0	103	Average	Climate	-9999	
479	TFS_AirTemp_thermocoupleCelsius	Temperature	Air temperature using thermocouple Celsius	Not Applicable	96	Air	Field Observation	-1	0	103	Average	Climate	-9999	
480	TFS_LakeDepth	water depth	Toolik lake depth	Not Applicable	47	Surface Water	Field Observation	-1	0	103	Average	Climate	-9999	
481	TFS_LakeTemperature	Temperature	Lake Temp at LAKE DEPTH	Not Applicable	96	Surface Water	Field Observation	-1	0	103	Average	Climate	-9999	
482	TFS_EvapoDepth	Evaporation	Evaporation Pan depth	Not Applicable	54	Precipitation	Field Observation	-1	0	103	Average	Climate	-9999	
483	TFS_EvaporationPanTemp	Temperature	Evaporation Pan temperature	Not Applicable	96	Precipitation	Field Observation	-1	0	103	Average	Climate	-9999	
484	TFS_SoilTemp_XXcm	Temperature	Soil temperature at XX cm		Not Applicable	96	Soil	Field Observation	-1	0	103	Average	Climate	-9999
486	TFS_FrostFreeDays	Frost Free Day	Frost free days, boolean value	Not Applicable	254	Soil	Field Observation	-1	0	104	Instantaneous	Climate	-9999	
487	TFS_AirTempMax	Temperature	Daily maximum from readings taken every minute for air temperature at XX meter.	Not Applicable	96	Air	Field Observation	-1	0	104	Maximum	Climate	-9999	
489	TFS_AirTempMin	Temperature	Daily minimum from readings taken every minute for air temperature at XX meter.	Not Applicable	96	Air	Field Observation	-1	0	104	Minimum	Climate	-9999	
490	TFS_AirTempMaxHour	Time, z-time HHMM format	The hour at which the maximum occurred.	Not Applicable	181	Unknown	Field Observation	-1	0	104	Maximum	Climate	-9999	
491	TFS_AirTempMinHour	Time, z-time HHMM format	The hour at which the minimum occurred.	Not Applicable	181	Unknown	Field Observation	-1	0	104	Minimum	Climate	-9999	
492	TFS_WindSpeedMax	Wind Speed	Maximum wind speed, using the minute reading, at XX meters using a MET-ONE, (supplied by Campbell Scientific) Wind speed sensor Model 014A in meters per second	Not Applicable	119	Air	Field Observation	-1	0	104	Maximum	Climate	-9999	
493	TFS_WindSpeedMaxHour	Time, z-time HHMM format	The hour at which the maximum occurred.	Not Applicable	181	Unknown	Field Observation	-1	0	104	Maximum	Climate	-9999	
494	CALM_ThawDepth	Thaw Depth	Annual values of thaw depth collected at the end of the thawing season (cm).	Not Applicable	47	Soil	Field Observation	-1	0	107	Average	Hydrology	-9999	
495	TFS_LakeTempTC	Temperature	Average lake temp taken with thermocouple sensor	Not Applicable	96	Surface Water	Field Observation	-1	0	103	Average	Hydrology	-9999	
496	USGS_BLM_Precip_mm	Precipitation	Precipitation, millimeters	Not Applicable	54	Precipitation	Field Observation	0	0	103	Incremental	Hydrology	-9999	
497	USGS_BLM_DischargeComputed_every30min	Discharge	Discharge, cubic feet per second.  Every 30 minutes	Not Applicable	35	Surface Water	Field Observation	-1	30	102	Average	Hydrology	-9999	
498	USGS_BLM_GageHeightComputed	Gage height	Gage height, feet.  Every 30 minutes	Not Applicable	48	Surface Water	Field Observation	-1	0	102	Average	Hydrology	-9999	
500	USGS_BLM_CumulativePrecip_inches	Precipitation	Precipitation, cumulative, inches	Not Applicable	49	Precipitation	Field Observation	-1	0	103	Cumulative	Hydrology	-9999	
503	USGS_BLM_CumulativePrecip_flag	Precipitation	Precipitation, cumulative, inches flag	Not Applicable	258	Precipitation	Field Observation	-1	0	103	Categorical	Hydrology	-9999	
504	USGS_BLM_AirTemp_every15min	Temperature	Temperature, air, degrees Celsius	Not Applicable	96	Air	Field Observation	-1	15	102	Average	Climate	-9999	
505	USGS_BLM_AirTempFlag_every15min	Temperature	Air temperature flag 	Not Applicable	258	Air	Field Observation	-1	15	102	Categorical	Climate	-9999	
506	USGS_BLM_GageHeightRemarks	Gage height	Gage height, feet	Not Applicable	258	Surface Water	Field Observation	-1	0	102	Categorical	Hydrology	-9999	
507	USGS_BLM_CumulativePrecip_inches_every15min	Precipitation	Precipitation, cumulative, inches	Not Applicable	49	Precipitation	Field Observation	-1	15	102	Cumulative	Climate	-9999	
508	USGS_BLM_DailyTotalPrecip_inches_flag	Precipitation	Daily precipitation flag	Not Applicable	258	Precipitation	Field Observation	-1	0	104	Categorical	Climate	-9999	
511	NOAA_WindSpeed_2m	Wind Speed	vector wind speed in meters per second at 2 meters	Not Applicable	119	Air	Field Observation	-1	0	102	Average	Climate	9999	
512	NOAA_Wind_Direction_2m	Wind Direction	vector wind direction in degrees at 2 meters	Not Applicable	2	Air	Field Observation	-1	0	102	Average	Climate	9999	
513	NOAA_Wind_Speed_10m	Wind Speed	vector wind speed in meters per second at 10 meters	Not Applicable	119	Air	Field Observation	-1	0	102	Average	Climate	9999	
514	NOAA_Wind_Direction_10m	Wind Direction	vector wind direction in degrees at 10 meters	Not Applicable	2	Air	Field Observation	-1	0	102	Average	Climate	9999	
515	NOAA_Wind_Speed_Top	Wind Speed	vector wind speed in meters per second at top of sampling tower	Not Applicable	119	Air	Field Observation	-1	0	102	Average	Climate	9999	
516	NOAA_Wind_Direction_Top	Wind Direction	vector wind direction in degrees at top of sampling tower	Not Applicable	2	Air	Field Observation	-1	0	102	Average	Climate	9999	
517	NOAA_Press	Barometric pressure	station pressure in millibars	Not Applicable	90	Air	Field Observation	-1	0	102	Average	Climate	9999	
518	NOAA_Relative_Humidity_2m	Relative humidity	relative humidity in percentage	Not Applicable	1	Air	Field Observation	-1	0	102	Average	Climate	9999	
519	NOAA_air_temperature_2m	Temperature	air temperature in Celsius at 2 meters	Not Applicable	96	Air	Field Observation	-1	0	102	Average	Climate	9999	
520	NOAA_air_temperature_10m	Temperature	air temperature in Celsius at 10 meters	Not Applicable	96	Air	Field Observation	-1	0	102	Average	Climate	9999	
521	NOAA_air_temperature_top	Temperature	air temperature in Celsius at top of sampling tower	Not Applicable	96	Air	Field Observation	-1	0	102	Average	Climate	9999	
522	NOAA_Precip	Precipitation	precipitation amount in millimeters	Not Applicable	54	Precipitation	Field Observation	-1	0	102	Average	Climate	9999	
523	ARM_Relative_Humidity	Relative Humidity	Relative humidity mean	Not Applicable	1	Air	Field Observation	-1	0	102	Average	Climate	-9999	
524	ARM_Atmospheric_pressure	Barometric pressure	Atmospheric pressure	Not Applicable	170	Air	Field Observation	-1	0	102	Average	Climate	-9999	
526	ARM_PWS_mean_precipitation_rate	Precipitation	PWS 1 minute mean precipitation rate	Not Applicable	331	Precipitation	Field Observation	-1	0	102	Average	Climate	-9999	
527	ARM_Temperature_mean	Temperature	Temperature mean	Not Applicable	96	Air	Field Observation	-1	0	102	Average	Climate	-9999	
528	ARM_Wind_direction_vector_mean	Wind Direction	Wind direction vector mean	Not Applicable	2	Air	Field Observation	-1	0	102	Average	Climate	-9999	
529	ARM_Wind_speed_arithmetic_mean	Wind Speed	Wind speed arithmetic mean	Not Applicable	119	Air	Field Observation	-1	0	102	Average	Climate	-9999	
530	ARM_Precipitation_rate_every_second	Precipitation	Precipitation rate	Not Applicable	310	Precipitation	Field Observation	-1	0	100	Average	Climate	-9999	
532	ARM_Precipitation_total_every_second	Precipitation	Total accumulated precipitation	Not Applicable	54	Precipitation	Field Observation	-1	0	100	Average	Climate	-9999	
535	ARM_Wind_Speed_every_second	Wind Speed	Wind Speed	Not Applicable	119	Air	Field Observation	-1	0	100	Average	Climate	-9999	
538	ARM_air_temperature_every_second	Temperature	Air temperature	Not Applicable	96	Air	Field Observation	-1	0	100	Average	Climate	-9999	
539	ARM_Precipitation_rate_every_minute	Precipitation	Precipitation rate	Not Applicable	331	Precipitation	Field Observation	-1	0	102	Average	Climate	-9999	
540	ARM_Precipitation_total_every_minute	Precipitation	Total accumulated precipitation	Not Applicable	54	Precipitation	Field Observation	-1	0	102	Average	Climate	-9999	
541	ARM_Wind_Speed_every_minute	Wind Speed	Wind Speed	Not Applicable	119	Air	Field Observation	-1	0	102	Average	Climate	-9999	
543	ARM_snow_depth_every_minute	Snow depth	Snow depth	Not Applicable	54	Snow	Field Observation	-1	0	102	Average	Climate	-9999	
